PROCEDURE-C     17     3   1.659    14
PROCEDURE-C     17     4   2.732     2
PROCEDURE-C     17     5   2.058     7
PROCEDURE-C     17     6   1.393    -2
PROCEDURE-C     18     1   4.328     5
PROCEDURE-C     18     2   7.076     9
PROCEDURE-C     18     3   1.645    14
PROCEDURE-C     18     4   2.363     2
PROCEDURE-C     18     5   1.718     7
PROCEDURE-C     18     6   1.420    -2
PROCEDURE-C     19     1   3.818     5
PROCEDURE-C     19     2   6.746     9
PROCEDURE-C     19     3   1.673    14
PROCEDURE-C     19     4   2.462     2
PROCEDURE-C     19     5   1.763     7
PROCEDURE-C     19     6   1.369    -2
PROCEDURE-C     20     1   3.779     5
PROCEDURE-C     20     2   6.569     9
PROCEDURE-C     20     3   1.742    14
PROCEDURE-C     20     4   2.165     2
PROCEDURE-C     20     5   2.245     7
PROCEDURE-C     20     6   1.180    -2
PROCEDURE-C     21     1   3.841     5
PROCEDURE-C     21     2   7.148     9
PROCEDURE-C     21     3   1.625    14
PROCEDURE-C     21     4   2.068     2
PROCEDURE-C     21     5   1.936     7
PROCEDURE-C     21     6   1.315    -2
PROCEDURE-C     22     1   3.472     5
PROCEDURE-C     22     2   6.058     9
PROCEDURE-C     22     3   1.798    14
PROCEDURE-C     22     4   2.084     2
PROCEDURE-C     22     5   1.539     7
PROCEDURE-C     22     6   1.432    -2
PROCEDURE-C     23     1   3.392     5
PROCEDURE-C     23     2   5.605     9
PROCEDURE-C     23     3   1.580    14
PROCEDURE-C     23     4   1.941     2
PROCEDURE-C     23     5   1.619     7
PROCEDURE-C     23     6   1.362    -2
PROCEDURE-C     24     1   3.322     5
PROCEDURE-C     24     2   6.126     9
PROCEDURE-C     24     3   1.677    14
PROCEDURE-C     24     4   2.210     2
PROCEDURE-C     24     5   1.727     7
PROCEDURE-C     24     6   1.153    -2
PROCEDURE-C     25     1   3.094     5
PROCEDURE-C     25     2   6.417     9
PROCEDURE-C     25     3   1.664    14
PROCEDURE-C     25     4   2.374     2
PROCEDURE-C     25     5   1.502     7
PROCEDURE-C     25     6   1.293    -2
PROCEDURE-C     26     1   3.262     5
PROCEDURE-C     26     2   5.619     9
PROCEDURE-C     26     3   1.526    14
PROCEDURE-C     26     4   1.964     2
PROCEDURE-C     26     5   1.601     7
PROCEDURE-C     26     6   1.207    -2
PROCEDURE-C     27     1   3.189     5
PROCEDURE-C     27     2   4.918     9
PROCEDURE-C     27     3   1.582    14
PROCEDURE-C     27     4   1.922     2
PROCEDURE-C     27     5   1.663     7
PROCEDURE-C     27     6   1.340    -2
PROCEDURE-C     28     1   3.293     5
PROCEDURE-C     28     2   4.797     9
PROCEDURE-C     28     3   1.782    14
PROCEDURE-C     28     4   1.795     2
PROCEDURE-C     28     5   1.475     7
PROCEDURE-C     28     6   1.298    -2
PROCEDURE-C     29     1   3.007     5
PROCEDURE-C     29     2   5.382     9
PROCEDURE-C     29     3   1.617    14
PROCEDURE-C     29     4   1.777     2
PROCEDURE-C     29     5   1.649     7
PROCEDURE-C     29     6   1.330    -2
PROCEDURE-C     30     1   3.020     5
PROCEDURE-C     30     2   4.286     9
PROCEDURE-C     30     3   1.858    14
PROCEDURE-C     30     4   1.710     2
PROCEDURE-C     30     5   1.668     7
PROCEDURE-C     30     6   0.923    -2
PROCEDURE-C     31     1   2.985     5
PROCEDURE-C     31     2   4.267     9
PROCEDURE-C     31     3   1.663    14
PROCEDURE-C     31     4   1.756     2
PROCEDURE-C     31     5   1.493     7
PROCEDURE-C     31     6   1.194    -2
PROCEDURE-C     32     1   3.075     5
PROCEDURE-C     32     2   4.340     9
PROCEDURE-C     32     3   1.558    14
PROCEDURE-C     32     4   1.975     2
PROCEDURE-C     32     5   1.702     7
PROCEDURE-C     32     6   1.082    -2
PROCEDURE-C     33     1   3.126     5
PROCEDURE-C     33     2   4.559     9
PROCEDURE-C     33     3   1.584    14
PROCEDURE-C     33     4   1.893     2
PROCEDURE-C     33     5   1.903     7
PROCEDURE-C     33     6   1.290    -2
PROCEDURE-C     34     1   3.254     5
PROCEDURE-C     34     2   4.459     9
PROCEDURE-C     34     3   1.477    14
PROCEDURE-C     34     4   1.877     2
PROCEDURE-C     34     5   1.573     7
PROCEDURE-C     34     6   1.330    -2
PROCEDURE-C     35     1   2.999     5
PROCEDURE-C     35     2   4.312     9
PROCEDURE-C     35     3   1.820    14
PROCEDURE-C     35     4   1.644     2
PROCEDURE-C     35     5   1.464     7
PROCEDURE-C     35     6   1.351    -2
PROCEDURE-C     36     1   3.279     5
PROCEDURE-C     36     2   4.335     9
PROCEDURE-C     36     3   1.806    14
PROCEDURE-C     36     4   1.576     2
PROCEDURE-C     36     5   1.684     7
PROCEDURE-C     36     6   1.106    -2
PROCEDURE-C     37     1   2.892     5
PROCEDURE-C     37     2   4.176     9
PROCEDURE-C     37     3   1.545    14
PROCEDURE-C     37     4   1.764     2
PROCEDURE-C     37     5   1.976     7
PROCEDURE-C     37     6   1.401    -2
PROCEDURE-C     38     1   2.882     5
PROCEDURE-C     38     2   4.488     9
PROCEDURE-C     38     3   1.561    14
PROCEDURE-C     38     4   1.845     2
PROCEDURE-C     38     5   1.504     7
PROCEDURE-C     38     6   1.232    -2
PROCEDURE-C     39     1   3.007     5
PROCEDURE-C     39     2   4.317     9
PROCEDURE-C     39     3   1.536    14
PROCEDURE-C     39     4   1.696     2
PROCEDURE-C     39     5   1.535     7
PROCEDURE-C     39     6   1.292    -2
PROCEDURE-C     40     1   2.829     5
PROCEDURE-C     40     2   4.097     9
PROCEDURE-C     40     3   1.693    14
PROCEDURE-C     40     4   1.632     2
PROCEDURE-C     40     5   1.610     7
PROCEDURE-C     40     6   1.345    -2
PROCEDURE-C     41     1   2.949     5
PROCEDURE-C     41     2   4.221     9
PROCEDURE-C     41     3   1.621    14
PROCEDURE-C     41     4   1.763     2
PROCEDURE-C     41     5   1.342     7
PROCEDURE-C     41     6   1.436    -2
PROCEDURE-C     42     1   3.121     5
PROCEDURE-C     42     2   4.316     9
PROCEDURE-C     42     3   1.562    14
PROCEDURE-C     42     4   1.986     2
PROCEDURE-C     42     5   1.670     7
PROCEDURE-C     42     6   1.107    -2
PROCEDURE-C     43     1   2.899     5
PROCEDURE-C     43     2   4.309     9
PROCEDURE-C     43     3   1.437    14
PROCEDURE-C     43     4   1.600     2
PROCEDURE-C     43     5   1.413     7
PROCEDURE-C     43     6   1.057    -2
PROCEDURE-C     44     1   2.601     5
PROCEDURE-C     44     2   4.576     9
PROCEDURE-C     44     3   1.749    14
PROCEDURE-C     44     4   1.786     2
PROCEDURE-C     44     5   1.337     7
PROCEDURE-C     44     6   1.041    -2
PROCEDURE-C     45     1   3.022     5
PROCEDURE-C     45     2   4.337     9
PROCEDURE-C     45     3   1.631    14
PROCEDURE-C     45     4   1.780     2
PROCEDURE-C     45     5   1.351     7
PROCEDURE-C     45     6   1.187    -2
PROCEDURE-C     46     1   2.950     5
PROCEDURE-C     46     2   4.207     9
PROCEDURE-C     46     3   1.381    14
PROCEDURE-C     46     4   1.723     2
PROCEDURE-C     46     5   1.537     7
PROCEDURE-C     46     6   1.184    -2
PROCEDURE-C     47     1   2.917     5
PROCEDURE-C     47     2   4.229     9
PROCEDURE-C     47     3   1.880    14
PROCEDURE-C     47     4   1.758     2
PROCEDURE-C     47     5   1.467     7
PROCEDURE-C     47     6   1.226    -2
PROCEDURE-C     48     1   3.115     5
PROCEDURE-C     48     2   4.187     9
PROCEDURE-C     48     3   1.656    14
PROCEDURE-C     48     4   1.674     2
PROCEDURE-C     48     5   1.623     7
PROCEDURE-C     48     6   1.330    -2
PROCEDURE-C     49     1   2.946     5
PROCEDURE-C     49     2   3.865     9
PROCEDURE-C     49     3   1.595    14
PROCEDURE-C     49     4   1.595     2
PROCEDURE-C     49     5   1.683     7
PROCEDURE-C     49     6   1.033    -2
PROCEDURE-C     50     1   3.012     5
PROCEDURE-C     50     2   4.345     9
PROCEDURE-C     50     3   1.517    14
PROCEDURE-C     50     4   1.688     2
PROCEDURE-C     50     5   1.755     7
PROCEDURE-C     50     6   1.198    -2
procedure-a      1     1   9.144    24
procedure-a      1     2   7.825     2
procedure-a      1     3   4.643    26
procedure-a      1     4   8.607     5
procedure-a      1     5   7.403     5
procedure-a      1     6   4.083     3
procedure-a      2     1   7.991    24
procedure-a      2     2   8.154     2
procedure-a      2     3   4.968    26
procedure-a      2     4   9.391     5
procedure-a      2     5   4.941     5
procedure-a      2     6   4.408     3
procedure-a      3     1   7.544    24
procedure-a      3     2   9.432     2
procedure-a      3     3   4.895    26
procedure-a      3     4   7.223     5
procedure-a      3     5   5.114     5
procedure-a      3     6   3.595     3
procedure-a      4     1   7.817    24
procedure-a      4     2   7.702     2
procedure-a      4     3   5.161    26
procedure-a      4     4   6.844     5
procedure-a      4     5   5.435     5
procedure-a      4     6   3.561     3
procedure-a      5     1   7.206    24
procedure-a      5     2   7.007     2
procedure-a      5     3   4.980    26
procedure-a      5     4   6.932     5
procedure-a      5     5   4.519     5
procedure-a      5     6   3.522     3
procedure-a      6     1   7.106    24
procedure-a      6     2   6.695     2
procedure-a      6     3   4.028    26
procedure-a      6     4   6.458     5
procedure-a      6     5   4.329     5
procedure-a      6     6   3.102     3
procedure-a      7     1   6.743    24
procedure-a      7     2   6.946     2
procedure-a      7     3   4.154    26
procedure-a      7     4   6.860     5
procedure-a      7     5   4.737     5
procedure-a      7     6   3.378     3
procedure-a      8     1   6.249    24
procedure-a      8     2   7.503     2
procedure-a      8     3   4.177    26
procedure-a      8     4   7.330     5
procedure-a      8     5   4.537     5
procedure-a      8     6   3.194     3
procedure-a      9     1   6.260    24
procedure-a      9     2   5.594     2
procedure-a      9     3   3.709    26
procedure-a      9     4   6.364     5
procedure-a      9     5   4.376     5
procedure-a      9     6   3.161     3
procedure-a     10     1   6.714    24
procedure-a     10     2   6.991     2
procedure-a     10     3   4.070    26
procedure-a     10     4   7.048     5
procedure-a     10     5   4.696     5
procedure-a     10     6   3.375     3
procedure-a     11     1   6.608    24
procedure-a     11     2   7.383     2
procedure-a     11     3   3.422    26
procedure-a     11     4   6.422     5
procedure-a     11     5   4.359     5
procedure-a     11     6   2.907     3
procedure-a     12     1   5.582    24
procedure-a     12     2   5.885     2
procedure-a     12     3   3.790    26
procedure-a     12     4   6.449     5
procedure-a     12     5   4.008     5
procedure-a     12     6   3.344     3
procedure-a     13     1   5.460    24
procedure-a     13     2   5.062     2
procedure-a     13     3   3.260    26
procedure-a     13     4   6.541     5
procedure-a     13     5   4.274     5
procedure-a     13     6   2.981     3
procedure-a     14     1   6.117    24
procedure-a     14     2   5.083     2
procedure-a     14     3   3.475    26
procedure-a     14     4   6.135     5
procedure-a     14     5   4.508     5
procedure-a     14     6   3.260     3
procedure-a     15     1   6.806    24
procedure-a     15     2   5.737     2
procedure-a     15     3   3.312    26
procedure-a     15     4   6.015     5
procedure-a     15     5   4.128     5
procedure-a     15     6   3.156     3
procedure-a     16     1   6.726    24
procedure-a     16     2   5.235     2
procedure-a     16     3   3.306    26
procedure-a     16     4   6.504     5
procedure-a     16     5   3.799     5
procedure-a     16     6   2.314     3
procedure-a     17     1   5.684    24
procedure-a     17     2   5.570     2
procedure-a     17     3   3.347    26
procedure-a     17     4   5.511     5
procedure-a     17     5   3.780     5
procedure-a     17     6   2.214     3
procedure-a     18     1   5.538    24
procedure-a     18     2   5.165     2
procedure-a     18     3   3.300    26
procedure-a     18     4   5.532     5
procedure-a     18     5   3.319     5
procedure-a     18     6   2.285     3
procedure-a     19     1   5.773    24
procedure-a     19     2   5.528     2
procedure-a     19     3   3.061    26
procedure-a     19     4   5.531     5
procedure-a     19     5   3.299     5
procedure-a     19     6   2.254     3
procedure-a     20     1   5.174    24
procedure-a     20     2   5.115     2
procedure-a     20     3   3.613    26
procedure-a     20     4   5.129     5
procedure-a     20     5   3.071     5
procedure-a     20     6   2.239     3
procedure-a     21     1   5.001    24
procedure-a     21     2   4.714     2
procedure-a     21     3   3.180    26
procedure-a     21     4   4.472     5
procedure-a     21     5   3.151     5
procedure-a     21     6   2.251     3
procedure-a     22     1   4.688    24
procedure-a     22     2   5.155     2
procedure-a     22     3   2.676    26
procedure-a     22     4   4.826     5
procedure-a     22     5   3.848     5
procedure-a     22     6   2.136     3
procedure-a     23     1   4.434    24
procedure-a     23     2   4.731     2
procedure-a     23     3   2.570    26
procedure-a     23     4   4.749     5
procedure-a     23     5   3.105     5
procedure-a     23     6   2.314     3
procedure-a     24     1   5.337    24
procedure-a     24     2   5.162     2
procedure-a     24     3   2.716    26
procedure-a     24     4   4.484     5
procedure-a     24     5   2.596     5
procedure-a     24     6   2.218     3
procedure-a     25     1   4.689    24
procedure-a     25     2   4.350     2
procedure-a     25     3   2.164    26
procedure-a     25     4   4.592     5
procedure-a     25     5   2.393     5
procedure-a     25     6   2.030     3
procedure-a     26     1   4.220    24
procedure-a     26     2   5.286     2
procedure-a     26     3   2.273    26
procedure-a     26     4   4.448     5
procedure-a     26     5   2.561     5
procedure-a     26     6   1.394     3
procedure-a     27     1   4.697    24
procedure-a     27     2   4.109     2
procedure-a     27     3   2.156    26
procedure-a     27     4   4.586     5
procedure-a     27     5   3.205     5
procedure-a     27     6   1.363     3
procedure-a     28     1   4.233    24
procedure-a     28     2   3.576     2
procedure-a     28     3   2.054    26
procedure-a     28     4   4.310     5
procedure-a     28     5   2.853     5
procedure-a     28     6   1.355     3
procedure-a     29     1   4.568    24
procedure-a     29     2   3.507     2
procedure-a     29     3   2.101    26
procedure-a     29     4   4.046     5
procedure-a     29     5   2.057     5
procedure-a     29     6   1.419     3
procedure-a     30     1   4.149    24
procedure-a     30     2   3.722     2
procedure-a     30     3   2.082    26
procedure-a     30     4   4.070     5
procedure-a     30     5   2.117     5
procedure-a     30     6   1.443     3
procedure-a     31     1   4.122    24
procedure-a     31     2   4.929     2
procedure-a     31     3   2.180    26
procedure-a     31     4   3.982     5
procedure-a     31     5   2.151     5
procedure-a     31     6   1.251     3
procedure-a     32     1   4.073    24
procedure-a     32     2   3.416     2
procedure-a     32     3   2.050    26
procedure-a     32     4   4.084     5
procedure-a     32     5   2.064     5
procedure-a     32     6   1.392     3
procedure-a     33     1   4.437    24
procedure-a     33     2   3.767     2
procedure-a     33     3   2.125    26
procedure-a     33     4   3.914     5
procedure-a     33     5   2.115     5
procedure-a     33     6   1.363     3
procedure-a     34     1   3.965    24
procedure-a     34     2   3.301     2
procedure-a     34     3   2.084    26
procedure-a     34     4   3.939     5
procedure-a     34     5   2.126     5
procedure-a     34     6   1.353     3
procedure-a     35     1   3.780    24
procedure-a     35     2   3.753     2
procedure-a     35     3   1.955    26
procedure-a     35     4   3.977     5
procedure-a     35     5   1.981     5
procedure-a     35     6   1.361     3
procedure-a     36     1   3.681    24
procedure-a     36     2   3.567     2
procedure-a     36     3   1.717    26
procedure-a     36     4   3.917     5
procedure-a     36     5   1.732     5
procedure-a     36     6   1.287     3
procedure-a     37     1   3.463    24
procedure-a     37     2   3.423     2
procedure-a     37     3   1.900    26
procedure-a     37     4   3.831     5
procedure-a     37     5   1.874     5
procedure-a     37     6   1.353     3
procedure-a     38     1   3.416    24
procedure-a     38     2   3.109     2
procedure-a     38     3   1.867    26
procedure-a     38     4   3.604     5
procedure-a     38     5   1.902     5
procedure-a     38     6   1.289     3
procedure-a     39     1   3.205    24
procedure-a     39     2   3.238     2
procedure-a     39     3   1.766    26
procedure-a     39     4   3.846     5
procedure-a     39     5   1.718     5
procedure-a     39     6   1.302     3
procedure-a     40     1   3.192    24
procedure-a     40     2   2.825     2
procedure-a     40     3   1.901    26
procedure-a     40     4   3.956     5
procedure-a     40     5   1.674     5
procedure-a     40     6   1.412     3
procedure-a     41     1   3.464    24
procedure-a     41     2   2.859     2
procedure-a     41     3   1.960    26
procedure-a     41     4   3.843     5
procedure-a     41     5   1.744     5
procedure-a     41     6   1.246     3
procedure-a     42     1   3.033    24
procedure-a     42     2   2.945     2
procedure-a     42     3   1.844    26
procedure-a     42     4   3.919     5
procedure-a     42     5   1.905     5
procedure-a     42     6   1.294     3
procedure-a     43     1   3.100    24
procedure-a     43     2   2.998     2
procedure-a     43     3   1.822    26
procedure-a     43     4   3.607     5
procedure-a     43     5   1.921     5
procedure-a     43     6   1.359     3
procedure-a     44     1   3.147    24
procedure-a     44     2   2.884     2
procedure-a     44     3   1.957    26
procedure-a     44     4   3.815     5
procedure-a     44     5   1.764     5
procedure-a     44     6   1.309     3
procedure-a     45     1   3.154    24
procedure-a     45     2   2.830     2
procedure-a     45     3   2.095    26
procedure-a     45     4   3.866     5
procedure-a     45     5   1.748     5
procedure-a     45     6   1.373     3
procedure-a     46     1   3.030    24
procedure-a     46     2   3.007     2
procedure-a     46     3   1.842    26
procedure-a     46     4   3.809     5
procedure-a     46     5   1.810     5
procedure-a     46     6   1.024     3
procedure-a     47     1   3.254    24
procedure-a     47     2   2.451     2
procedure-a     47     3   1.723    26
procedure-a     47     4   3.802     5
procedure-a     47     5   1.645     5
procedure-a     47     6   1.419     3
procedure-a     48     1   3.147    24
procedure-a     48     2   2.704     2
procedure-a     48     3   1.808    26
procedure-a     48     4   3.413     5
procedure-a     48     5   1.945     5
procedure-a     48     6   1.289     3
procedure-a     49     1   3.237    24
procedure-a     49     2   2.883     2
procedure-a     49     3   1.975    26
procedure-a     49     4   3.853     5
procedure-a     49     5   1.898     5
procedure-a     49     6   1.127     3
procedure-a     50     1   3.312    24
procedure-a     50     2   2.455     2
procedure-a     50     3   1.851    26
procedure-a     50     4   3.430     5
procedure-a     50     5   1.942     5
procedure-a     50     6   1.262     3
PROCEDURE-D      1     1   5.854     5
PROCEDURE-D      1     2  11.228     9
PROCEDURE-D      1     3   3.753     2
PROCEDURE-D      1     4   4.298     4
PROCEDURE-D      1     5   4.700    20
PROCEDURE-D      1     6   2.719    24
PROCEDURE-D      2     1   6.552     5
PROCEDURE-D      2     2   9.077     9
PROCEDURE-D      2     3   3.616     2
PROCEDURE-D      2     4   4.458     4
PROCEDURE-D      2     5   3.239    20
PROCEDURE-D      2     6   3.659    24
PROCEDURE-D      3     1   6.387     5
PROCEDURE-D      3     2  10.053     9
PROCEDURE-D      3     3   3.245     2
PROCEDURE-D      3     4   4.569     4
PROCEDURE-D      3     5   4.691    20
PROCEDURE-D      3     6   2.797    24
PROCEDURE-D      4     1   6.711     5
PROCEDURE-D      4     2  10.298     9
PROCEDURE-D      4     3   3.769     2
PROCEDURE-D      4     4   3.709     4
PROCEDURE-D      4     5   2.995    20
PROCEDURE-D      4     6   2.574    24
PROCEDURE-D      5     1   6.128     5
PROCEDURE-D      5     2   8.325     9
PROCEDURE-D      5     3   5.393     2
PROCEDURE-D      5     4   3.615     4
PROCEDURE-D      5     5   3.383    20
PROCEDURE-D      5     6   2.997    24
PROCEDURE-D      6     1   6.070     5
PROCEDURE-D      6     2   9.306     9
PROCEDURE-D      6     3   3.178     2
PROCEDURE-D      6     4   4.624     4
PROCEDURE-D      6     5   3.210    20
PROCEDURE-D      6     6   2.985    24
PROCEDURE-D      7     1   5.451     5
PROCEDURE-D      7     2   9.554     9
PROCEDURE-D      7     3   3.128     2
PROCEDURE-D      7     4   3.722     4
PROCEDURE-D      7     5   3.554    20
PROCEDURE-D      7     6   4.099    24
PROCEDURE-D      8     1   5.140     5
PROCEDURE-D      8     2   7.730     9
PROCEDURE-D      8     3   4.928     2
PROCEDURE-D      8     4   3.953     4
PROCEDURE-D      8     5   3.487    20
PROCEDURE-D      8     6   2.817    24
PROCEDURE-D      9     1   6.983     5
PROCEDURE-D      9     2   8.761     9
PROCEDURE-D      9     3   3.204     2
PROCEDURE-D      9     4   3.509     4
PROCEDURE-D      9     5   3.586    20
PROCEDURE-D      9     6   2.534    24
PROCEDURE-D     10     1   5.220     5
PROCEDURE-D     10     2   7.536     9
PROCEDURE-D     10     3   3.446     2
PROCEDURE-D     10     4   2.938     4
PROCEDURE-D     10     5   3.418    20
PROCEDURE-D     10     6   3.163    24
PROCEDURE-D     11     1   5.909     5
PROCEDURE-D     11     2   6.743     9
PROCEDURE-D     11     3   3.227     2
PROCEDURE-D     11     4   3.840     4
PROCEDURE-D     11     5   2.981    20
PROCEDURE-D     11     6   2.903    24
PROCEDURE-D     12     1   6.741     5
PROCEDURE-D     12     2   7.403     9
PROCEDURE-D     12     3   3.389     2
PROCEDURE-D     12     4   3.002     4
PROCEDURE-D     12     5   3.765    20
PROCEDURE-D     12     6   2.685    24
PROCEDURE-D     13     1   4.983     5
PROCEDURE-D     13     2   7.580     9
PROCEDURE-D     13     3   2.890     2
PROCEDURE-D     13     4   4.239     4
PROCEDURE-D     13     5   2.871    20
PROCEDURE-D     13     6   2.842    24
PROCEDURE-D     14     1   5.026     5
PROCEDURE-D     14     2   6.419     9
PROCEDURE-D     14     3   3.064     2
PROCEDURE-D     14     4   2.901     4
PROCEDURE-D     14     5   3.306    20
PROCEDURE-D     14     6   3.750    24
PROCEDURE-D     15     1   4.110     5
PROCEDURE-D     15     2   6.211     9
PROCEDURE-D     15     3   2.553     2
PROCEDURE-D     15     4   3.189     4
PROCEDURE-D     15     5   2.503    20
PROCEDURE-D     15     6   3.111    24
PROCEDURE-D     16     1   4.069     5
PROCEDURE-D     16     2   5.018     9
PROCEDURE-D     16     3   2.237     2
PROCEDURE-D     16     4   3.026     4
PROCEDURE-D     16     5   2.644    20
PROCEDURE-D     16     6   2.566    24
PROCEDURE-D     17     1   4.100     5
PROCEDURE-D     17     2   5.175     9
PROCEDURE-D     17     3   2.031     2
PROCEDURE-D     17     4   3.021     4
PROCEDURE-D     17     5   4.019    20
PROCEDURE-D     17     6   2.321    24
PROCEDURE-D     18     1   3.893     5
PROCEDURE-D     18     2   5.116     9
PROCEDURE-D     18     3   2.245     2
PROCEDURE-D     18     4   2.968     4
PROCEDURE-D     18     5   2.965    20
PROCEDURE-D     18     6   2.980    24
PROCEDURE-D     19     1   3.751     5
PROCEDURE-D     19     2   4.926     9
PROCEDURE-D     19     3   1.818     2
PROCEDURE-D     19     4   2.916     4
PROCEDURE-D     19     5   2.566    20
PROCEDURE-D     19     6   2.048    24
PROCEDURE-D     20     1   4.007     5
PROCEDURE-D     20     2   5.493     9
PROCEDURE-D     20     3   2.112     2
PROCEDURE-D     20     4   3.393     4
PROCEDURE-D     20     5   2.036    20
PROCEDURE-D     20     6   1.812    24
PROCEDURE-D     21     1   3.643     5
PROCEDURE-D     21     2   4.974     9
PROCEDURE-D     21     3   1.912     2
PROCEDURE-D     21     4   2.395     4
PROCEDURE-D     21     5   2.027    20
PROCEDURE-D     21     6   1.778    24
PROCEDURE-D     22     1   3.444     5
PROCEDURE-D     22     2   5.053     9
PROCEDURE-D     22     3   1.643     2
PROCEDURE-D     22     4   2.539     4
PROCEDURE-D     22     5   2.726    20
PROCEDURE-D     22     6   1.921    24
PROCEDURE-D     23     1   3.440     5
PROCEDURE-D     23     2   5.144     9
PROCEDURE-D     23     3   1.693     2
PROCEDURE-D     23     4   2.522     4
PROCEDURE-D     23     5   2.835    20
PROCEDURE-D     23     6   1.468    24
PROCEDURE-D     24     1   3.540     5
PROCEDURE-D     24     2   5.059     9
PROCEDURE-D     24     3   2.065     2
PROCEDURE-D     24     4   2.595     4
PROCEDURE-D     24     5   1.866    20
PROCEDURE-D     24     6   1.450    24
PROCEDURE-D     25     1   3.394     5
PROCEDURE-D     25     2   4.720     9
PROCEDURE-D     25     3   1.639     2
PROCEDURE-D     25     4   2.757     4
PROCEDURE-D     25     5   1.710    20
PROCEDURE-D     25     6   1.278    24
PROCEDURE-D     26     1   3.399     5
PROCEDURE-D     26     2   4.767     9
PROCEDURE-D     26     3   1.886     2
PROCEDURE-D     26     4   2.370     4
PROCEDURE-D     26     5   1.696    20
PROCEDURE-D     26     6   1.128    24
PROCEDURE-D     27     1   3.394     5
PROCEDURE-D     27     2   4.551     9
PROCEDURE-D     27     3   1.768     2
PROCEDURE-D     27     4   2.668     4
PROCEDURE-D     27     5   1.597    20
PROCEDURE-D     27     6   1.679    24
PROCEDURE-D     28     1   3.524     5
PROCEDURE-D     28     2   4.476     9
PROCEDURE-D     28     3   1.805     2
PROCEDURE-D     28     4   2.225     4
PROCEDURE-D     28     5   1.622    20
PROCEDURE-D     28     6   1.157    24
PROCEDURE-D     29     1   3.396     5
PROCEDURE-D     29     2   4.443     9
PROCEDURE-D     29     3   1.849     2
PROCEDURE-D     29     4   2.433     4
PROCEDURE-D     29     5   1.575    20
PROCEDURE-D     29     6   1.220    24
PROCEDURE-D     30     1   3.633     5
PROCEDURE-D     30     2   4.695     9
PROCEDURE-D     30     3   1.840     2
PROCEDURE-D     30     4   1.723     4
PROCEDURE-D     30     5   1.547    20
PROCEDURE-D     30     6   1.366    24
PROCEDURE-D     31     1   3.369     5
PROCEDURE-D     31     2   4.362     9
PROCEDURE-D     31     3   1.757     2
PROCEDURE-D     31     4   1.931     4
PROCEDURE-D     31     5   1.582    20
PROCEDURE-D     31     6   1.426    24
PROCEDURE-D     32     1   3.568     5
PROCEDURE-D     32     2   4.816     9
PROCEDURE-D     32     3   1.647     2
PROCEDURE-D     32     4   1.643     4
PROCEDURE-D     32     5   1.706    20
PROCEDURE-D     32     6   1.321    24
PROCEDURE-D     33     1   3.395     5
PROCEDURE-D     33     2   4.660     9
PROCEDURE-D     33     3   1.690     2
PROCEDURE-D     33     4   1.903     4
PROCEDURE-D     33     5   1.571    20
PROCEDURE-D     33     6   1.212    24
PROCEDURE-D     34     1   3.409     5
PROCEDURE-D     34     2   4.429     9
PROCEDURE-D     34     3   1.904     2
PROCEDURE-D     34     4   2.051     4
PROCEDURE-D     34     5   1.440    20
PROCEDURE-D     34     6   1.350    24
PROCEDURE-D     35     1   3.380     5
PROCEDURE-D     35     2   4.503     9
PROCEDURE-D     35     3   1.759     2
PROCEDURE-D     35     4   1.622     4
PROCEDURE-D     35     5   1.556    20
PROCEDURE-D     35     6   1.177    24
PROCEDURE-D     36     1   3.055     5
PROCEDURE-D     36     2   4.193     9
PROCEDURE-D     36     3   1.690     2
PROCEDURE-D     36     4   1.797     4
PROCEDURE-D     36     5   1.494    20
PROCEDURE-D     36     6   1.157    24
PROCEDURE-D     37     1   3.486     5
PROCEDURE-D     37     2   4.520     9
PROCEDURE-D     37     3   1.788     2
PROCEDURE-D     37     4   1.761     4
PROCEDURE-D     37     5   1.460    20
PROCEDURE-D     37     6   1.304    24
PROCEDURE-D     38     1   3.451     5
PROCEDURE-D     38     2   4.268     9
PROCEDURE-D     38     3   1.587     2
PROCEDURE-D     38     4   2.073     4
PROCEDURE-D     38     5   1.654    20
PROCEDURE-D     38     6   1.459    24
PROCEDURE-D     39     1   3.448     5
PROCEDURE-D     39     2   4.715     9
PROCEDURE-D     39     3   1.761     2
PROCEDURE-D     39     4   1.879     4
PROCEDURE-D     39     5   1.503    20
PROCEDURE-D     39     6   1.376    24
PROCEDURE-D     40     1   3.096     5
PROCEDURE-D     40     2   3.843     9
PROCEDURE-D     40     3   1.855     2
PROCEDURE-D     40     4   2.140     4
PROCEDURE-D     40     5   1.585    20
PROCEDURE-D     40     6   1.099    24
PROCEDURE-D     41     1   3.394     5
PROCEDURE-D     41     2   4.570     9
PROCEDURE-D     41     3   1.699     2
PROCEDURE-D     41     4   1.611     4
PROCEDURE-D     41     5   1.663    20
PROCEDURE-D     41     6   1.301    24
PROCEDURE-D     42     1   3.514     5
PROCEDURE-D     42     2   4.215     9
PROCEDURE-D     42     3   1.713     2
PROCEDURE-D     42     4   1.618     4
PROCEDURE-D     42     5   1.640    20
PROCEDURE-D     42     6   1.234    24
PROCEDURE-D     43     1   2.885     5
PROCEDURE-D     43     2   4.373     9
PROCEDURE-D     43     3   1.819     2
PROCEDURE-D     43     4   1.692     4
